labels 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64
34 0.000346572 0.00171598 0.000523892 0.000570569 0.000908046 0.000597848 0.000456654 0.00299198 0.000496861 0.000508047 0.00056147 0.000556697 0.000582746 0.000473655 0.00111915 0.00146818 0.000433789 0.00116779 0.00270788 0.00107694 0.00221733 0.000992084 0.0058826 0.00178788 0.000453412 0.00104378 0.000477542 0.000761398 0.00094631 0.00225031 0.00144148 0.0119714 0.000805613 0.00526366 0.871514 0.00218723 0.000420823 0.000911957 0.000463908 0.000733577 0.000486207 0.00132984 0.00065305 0.00090431 0.0024457 0.000932687 0.00124383 0.00181809 0.00175103 0.000605943 0.000445834 0.000689133 0.000620215 0.00331455 0.000747688 0.00160981 0.000823454 0.0122058 0.00155682 0.00424048 0.0243814 0.00259705 0.000647397 0.00107729 0.00108186
35 0.000313978 0.000733065 0.00306734 0.00121424 0.000246371 0.00146867 0.000275873 0.00421517 0.000571858 0.000512703 0.00144712 0.000718836 0.000930779 0.00184975 0.0033553 0.00129973 0.00128084 0.000943983 0.000804418 0.00132935 0.00219351 0.00133676 0.000810868 0.000901116 0.000418297 0.000644279 0.000876562 0.00118085 0.00171243 0.00132764 0.000776986 0.00121047 0.000474868 0.00183285 0.00165459 0.627631 0.00131945 0.000708421 0.000483632 0.000951719 0.000769981 0.000994689 0.00320553 0.00063149 0.0004066 0.000425785 0.000684325 0.000405084 0.000632666 0.00168182 0.000518067 0.000809415 0.000486725 0.00125387 0.00239245 0.000280866 0.00168995 0.000806684 0.000582542 0.0035915 0.00295983 0.298583 0.000665219 0.000246861 0.000270366
36 0.0023821 0.000107274 0.000992224 0.00747396 0.000454052 0.00136531 0.00247647 0.000141519 0.00957081 0.00394307 0.000284086 0.00182256 0.00116996 0.00293202 0.000299589 0.00014012 0.00309796 0.00148722 0.000127897 0.00137412 0.000105371 0.000146185 0.000625992 0.000689973 0.0100505 0.000219372 0.00127849 0.00036978 0.00225825 0.000123628 0.00112281 0.000194627 0.000300183 0.000153122 0.000118352 0.000264164 0.893112 0.000869449 0.00187658 0.00304544 0.0101776 0.000192165 0.00130453 0.000226862 0.000117131 0.000494938 0.000116848 0.000110041 0.00134623 0.00106027 0.0116676 0.000461103 0.00079145 0.000101595 0.00152751 0.00015754 0.00756024 0.000157815 0.000458923 0.000187674 0.000339721 0.00045972 0.00200462 0.000171951 0.000239287
37 0.00413883 4.46506e-05 0.000101814 0.000256623 0.000215957 0.00332482 0.00803014 7.1841e-05 0.000393032 0.00049978 0.000318608 0.000654086 0.00116615 0.00809439 0.000359161 0.000233195 0.000482597 0.000290331 4.90096e-05 0.000203608 0.000658929 0.000357679 0.000839871 0.000645106 0.00119385 0.000179851 0.000426109 0.000237094 0.000469896 5.72959e-05 0.00357076 0.000440637 0.000821214 8.94724e-05 5.94327e-05 9.87273e-05 0.000276631 0.943648 0.000711418 0.00310268 0.000330453 9.29177e-05 0.000595034 0.00289691 5.59829e-05 0.000175511 0.000354184 5.39796e-05 0.000361451 0.000540429 0.000883915 0.000316093 0.000227131 0.000189843 0.000439876 0.000151965 0.00349102 0.000285328 0.000713 8.2198e-05 0.000185494 9.40888e-05 0.000325956 0.000188993 0.000154885
38 0.0132199 0.000221649 0.00073381 0.00138591 0.000509812 0.00103335 0.0107622 0.000204018 0.0063376 0.00227988 0.000289201 0.00366341 0.322779 0.00264657 0.000732624 0.000412663 0.034955 0.00075553 0.000212625 0.000264877 0.000501074 0.000721248 0.000484793 0.00132935 0.029131 0.00100702 0.00673958 0.00135614 0.00321925 0.00019762 0.00337224 0.000599657 0.000662146 0.000233282 0.000187314 0.000235754 0.00900709 0.001574 0.464639 0.00152396 0.0156031 0.000455397 0.00361578 0.000485338 0.000211784 0.000244443 0.000357739 0.000192571 0.00178047 0.00231725 0.0300092 0.0013636 0.0033518 0.000749293 0.00369073 0.000450553 0.00151277 0.000476505 0.000904691 0.000213341 0.000286651 0.000243519 0.000804691 0.000322106 0.000235093
39 0.00475175 7.97118e-05 0.000259637 0.000613912 0.00119444 0.00130191 0.00707176 8.64738e-05 0.00107207 0.000412317 0.00145287 0.000721174 0.00274066 0.00321231 0.000462735 0.000180735 0.00320475 0.00499043 0.000140428 0.00120448 0.000399756 0.00030428 0.00341765 0.00257826 0.00233404 0.000199534 0.00114699 0.000271722 0.000402104 0.000140723 0.00461526 0.000312359 0.00169433 0.000102403 8.05008e-05 0.000195008 0.00315816 0.014411 0.00167432 0.894036 0.00171202 0.00027075 0.00110247 0.00257983 0.000103819 0.000107933 0.00015904 9.1398e-05 0.00265526 0.00258928 0.00300195 0.000446358 0.00151866 0.000162315 0.000372559 0.00023917 0.0107793 0.000213967 0.00391913 0.000138093 0.000133835 0.000212996 0.0003954 0.000312002 0.000153862
40 0.00441682 0.000202828 0.00129474 0.000755075 0.000255442 0.000531828 0.00146237 0.000150074 0.00277367 0.00271857 0.000372444 0.0017142 0.00286977 0.00388083 0.000796558 0.000492181 0.00193787 0.00141076 0.000197089 0.000366235 0.000339738 0.000280427 0.000368215 0.000731274 0.0206182 0.000751144 0.0112273 0.000871001 0.000876933 0.000186122 0.00080965 0.000263502 0.000460124 0.000201842 0.000139676 0.000186234 0.0140669 0.000896776 0.00350633 0.000716938 0.876647 0.000470679 0.00141575 0.000311698 0.00019062 0.000296686 0.00018029 0.00020067 0.00125666 0.000921288 0.0243182 0.00102001 0.000711231 0.000272372 0.000974539 0.000323258 0.000910975 0.000260905 0.00104293 0.00021513 0.000266868 0.000188574 0.000660684 0.000355243 0.000490372
41 0.000427202 0.00197379 0.000559514 0.000643478 0.000761875 0.001643 0.000791231 0.00155991 0.000581244 0.000510536 0.000813566 0.000585921 0.000834937 0.000500119 0.00182868 0.00299193 0.000565944 0.000557355 0.00478815 0.00124849 0.000741812 0.00188912 0.000946534 0.00132254 0.000495862 0.0012479 0.000786976 0.000782686 0.000932773 0.00847981 0.000630733 0.000933049 0.000713242 0.00125627 0.00250053 0.000935991 0.000451916 0.0021636 0.000678309 0.000968001 0.000583883 0.893238 0.000537942 0.00147834 0.0057899 0.00109192 0.00114846 0.00382156 0.00158851 0.00105306 0.00054113 0.00118415 0.000567009 0.0067064 0.000793337 0.01165 0.000599941 0.00178876 0.00100905 0.00141643 0.0023135 0.000792248 0.000597318 0.00491952 0.00176521
42 0.00238143 0.000110568 0.000562246 0.000600415 0.000204044 0.000396957 0.000534646 0.000122517 0.000688504 0.0282041 0.000325771 0.000559829 0.000838748 0.00133622 0.000183855 0.000167336 0.00216755 0.00119819 9.72855e-05 0.00031851 0.000168646 0.000116977 0.00134239 0.000770978 0.00203147 0.000387244 0.00486437 0.00040338 0.00104744 0.000137409 0.00200609 0.000527237 0.00281811 9.49929e-05 0.000106255 0.000142854 0.00146292 0.000518264 0.000786517 0.000689859 0.00169668 0.000199311 0.90787 0.000204031 8.19838e-05 9.01702e-05 9.91979e-05 7.24513e-05 0.00144024 0.00174963 0.00265053 0.00381793 0.0109041 0.00013876 0.00128404 0.000148281 0.00260172 0.000477502 0.00175742 0.000106239 0.000317641 0.00014076 0.000404931 0.000161627 0.00016245
43 0.00130324 0.000210541 0.000113009 0.000177399 0.000437391 0.00196331 0.00194067 0.000139366 0.000373611 0.000271473 0.00231647 0.000877879 0.00053141 0.00186442 0.000599354 0.000681729 0.00044247 0.0011649 0.00017132 0.000171273 0.00188114 0.00103709 0.00488069 0.0012708 0.000841422 0.000503358 0.000425864 0.000861075 0.000235287 0.000119494 0.00104833 0.000433848 0.00203834 0.000152671 0.00013289 0.000141338 0.00034537 0.00636358 0.000508201 0.00223314 0.000397932 0.000532895 0.000355951 0.94332 0.00019063 9.28652e-05 0.00164867 0.000158334 0.00105461 0.00329078 0.00046372 0.00063901 0.000584561 0.0010257 0.00025597 0.000285656 0.00117284 0.000343874 0.00163971 0.000147833 0.000177306 0.000152713 0.000473252 0.000223325 0.000166696
44 0.00127046 0.0233532 0.0019455 0.00172241 0.00373034 0.00334278 0.00145838 0.00621466 0.00147971 0.00118967 0.00585843 0.00162291 0.0014042 0.00146514 0.00712772 0.00705334 0.00103829 0.00184996 0.0445227 0.00741456 0.00171774 0.00386859 0.00281239 0.00268034 0.00116712 0.00199363 0.00178914 0.00236339 0.00229852 0.00982945 0.00145853 0.00493197 0.00381706 0.0035307 0.00538806 0.0049798 0.00120576 0.00183378 0.00115854 0.00245587 0.00142487 0.0270814 0.00132006 0.00458661 0.390522 0.0307033 0.00664442 0.255071 0.00132001 0.000932297 0.00126878 0.00261648 0.00226207 0.00492825 0.00175247 0.0149432 0.0012388 0.0062739 0.00360365 0.00442018 0.00976591 0.00244583 0.00182829 0.0228156 0.0138853
45 0.000775186 0.00308412 0.000393163 0.000489225 0.00136197 0.00139748 0.000712465 0.00163925 0.000350023 0.000608695 0.00185739 0.000321703 0.000280177 0.000746357 0.000868807 0.000662299 0.000453987 0.000299617 0.00193721 0.231479 0.000405097 0.000460278 0.000263483 0.000791028 0.00105495 0.00016028 0.000497645 0.000296461 0.000601928 0.0020165 0.000962673 0.000992571 0.00101041 0.0013496 0.000520561 0.000723081 0.000429084 0.000586929 0.000238841 0.0034795 0.000290888 0.000726354 0.000512607 0.000745516 0.00185405 0.704844 0.000861756 0.00260648 0.000534424 0.000149666 0.000365651 0.000238466 0.000891881 0.000253094 0.000451152 0.00055464 0.00134721 0.00138546 0.00148314 0.00132076 0.0036498 0.00045039 0.000974591 0.00148216 0.00546697
46 0.00132124 0.00032474 0.000456792 0.000395066 0.000982968 0.00141186 0.00132927 0.000981388 0.00146804 0.00080388 0.00188733 0.00208194 0.00191243 0.00446269 0.00267285 0.00322161 0.000979098 0.00198583 0.000364035 0.000224411 0.0328886 0.00621499 0.00197933 0.00487031 0.000995564 0.00536797 0.000953581 0.00819919 0.000583921 0.000417362 0.00310081 0.00637783 0.00572664 0.00205505 0.000992018 0.00113741 0.00168437 0.00681457 0.00214382 0.00115513 0.00170194 0.00110783 0.00267386 0.020681 0.000355205 0.000251711 0.813312 0.000308914 0.000869045 0.0027462 0.000869908 0.00459461 0.00282261 0.00527335 0.000530268 0.000942025 0.00247719 0.00269809 0.00686172 0.00162345 0.000895244 0.00134213 0.00154597 0.000326749 0.000262581
47 0.00249177 0.0460529 0.00560408 0.00585606 0.00674173 0.00932151 0.00397724 0.0077815 0.00384559 0.00401468 0.00493987 0.00411462 0.00526445 0.00377208 0.0109584 0.00988532 0.00324116 0.00357014 0.0908407 0.0309404 0.00430005 0.0354868 0.00448336 0.00612653 0.00449705 0.00671811 0.0045917 0.0038996 0.00499081 0.016067 0.004618 0.00473669 0.00285137 0.0031437 0.00495919 0.00638554 0.00322567 0.00451499 0.00386505 0.00486043 0.00456011 0.0183841 0.00329112 0.00897603 0.151488 0.0227295 0.00701536 0.254923 0.0030791 0.00274964 0.00585912 0.00575764 0.00335677 0.0151741 0.00468479 0.0292092 0.00394563 0.00516059 0.00381891 0.00405118 0.00650311 0.00740226 0.00220664 0.0149407 0.0131982
48 0.000488362 0.00090028 0.000596683 0.000670948 0.000531729 0.00107493 0.00059286 0.000589772 0.000569288 0.000606702 0.000446549 0.000955561 0.00102588 0.00452725 0.00114974 0.000553195 0.00141576 0.00170087 0.000888236 0.000545427 0.00133914 0.00103559 0.0154548 0.00338544 0.00196159 0.000770432 0.00107153 0.00105456 0.000808387 0.00207857 0.00165022 0.00158297 0.00090173 0.000520886 0.0006814 0.000747923 0.0013183 0.000702723 0.00133585 0.000400049 0.00100965 0.000788093 0.000761703 0.000483798 0.000612516 0.000392195 0.000297503 0.000626609 0.910365 0.00598342 0.00160569 0.00285072 0.000804221 0.0014395 0.000837266 0.00054587 0.00137799 0.00107986 0.00271465 0.00207644 0.000887545 0.00119271 0.00080926 0.00110598 0.000719372
49 0.00424927 3.3689e-05 0.000433362 0.000313077 8.8537e-05 0.000143829 0.00048983 2.94248e-05 0.000296419 0.000994487 0.000441083 0.000604472 0.00038212 0.00328483 0.000101441 7.10142e-05 0.000635143 0.00178518 1.70541e-05 3.07572e-05 0.000162361 4.88837e-05 0.00240453 0.000993802 0.00209642 0.00026805 0.00103497 0.00112617 0.000175817 1.78398e-05 0.000394699 0.000106199 0.000736016 4.76945e-05 2.3899e-05 3.23544e-05 0.00411676 0.000384306 0.000676162 0.000207061 0.000560794 4.32989e-05 0.000359174 0.000645493 1.6249e-05 2.25524e-05 4.98806e-05 1.16538e-05 0.00721388 0.953521 0.00186052 0.00112363 0.00313541 0.000129444 0.00019769 3.76262e-05 0.00070696 4.19709e-05 0.000552422 4.54561e-05 3.78982e-05 3.32987e-05 0.00011528 2.69363e-05 3.26494e-05
50 0.0116007 0.00299115 0.00542161 0.00721609 0.00166601 0.00613745 0.00912647 0.00151366 0.00709197 0.00766744 0.00173052 0.00540593 0.0406608 0.0120563 0.00467741 0.00244383 0.0323075 0.00305378 0.00296295 0.00459764 0.00176534 0.00602074 0.00215749 0.00485796 0.196025 0.0032341 0.0285825 0.00278163 0.00657058 0.00198895 0.00565603 0.0018667 0.00152847 0.00104622 0.00101631 0.00284325 0.0385418 0.00462713 0.0366745 0.00644604 0.0309058 0.00367809 0.00942897 0.00250479 0.00293299 0.00361579 0.00142893 0.00277997 0.00444344 0.00568251 0.358601 0.00421141 0.00569476 0.00422405 0.00861499 0.00301838 0.00532229 0.00160691 0.00307717 0.00132289 0.00195662 0.00390354 0.002439 0.00193409 0.00211179
51 0.00357914 5.34803e-05 0.000653442 0.000158704 0.000168187 0.000208458 0.000453627 0.00011423 0.000277067 0.00657818 0.000313071 0.000332538 0.000434519 0.00225686 0.000340803 0.000678967 0.000374114 0.000745202 3.88866e-05 5.75723e-05 0.000618972 0.000174564 0.00192812 0.00107574 0.00106804 0.00453786 0.00543581 0.00390231 0.000140075 4.97894e-05 0.000992592 0.00124815 0.00154428 9.85558e-05 5.28452e-05 6.82756e-05 0.00107384 0.000485711 0.000546928 0.000242789 0.000653358 0.000127093 0.00425872 0.000478836 4.06018e-05 4.3701e-05 0.000282573 3.28958e-05 0.000726894 0.0086609 0.0012147 0.928439 0.00791636 0.000575943 0.000187702 6.85917e-05 0.000614141 0.000671824 0.00119277 6.51723e-05 0.000120079 6.76132e-05 0.000258575 8.00012e-05 0.000119617
52 0.000656876 3.419e-05 0.000266903 0.000126728 0.000139598 9.48385e-05 0.000158495 4.7077e-05 0.000157364 0.00405148 0.000174876 0.000222903 0.000293916 0.00030523 8.88572e-05 8.23638e-05 0.000587462 0.00161637 4.05396e-05 5.91001e-05 0.000103143 3.54589e-05 0.00155342 0.000641286 0.000457926 0.000193345 0.00172906 0.000343778 0.000216746 4.84592e-05 0.000313276 0.000223853 0.000772467 6.12639e-05 3.81238e-05 5.55775e-05 0.000788953 0.000130901 0.000313259 0.000234255 0.000457104 7.70401e-05 0.0140245 0.000104414 2.85877e-05 2.3292e-05 3.19353e-05 2.191e-05 0.000725739 0.00196897 0.000454575 0.0020313 0.959959 5.31872e-05 0.000251789 4.8913e-05 0.00105662 0.000177069 0.000682188 5.54087e-05 5.48949e-05 5.58547e-05 7.56511e-05 5.88501e-05 6.14502e-05
53 0.00510772 0.00672834 0.00264204 0.00273822 0.0037715 0.0106813 0.00643997 0.00459959 0.00406968 0.00305888 0.00295214 0.00485759 0.0163797 0.0150919 0.019305 0.0325649 0.00679592 0.00662844 0.00780267 0.0047489 0.0189981 0.0465714 0.00500684 0.0144221 0.0050938 0.0183052 0.00363724 0.010883 0.00420062 0.00940364 0.0128701 0.0119553 0.00469624 0.00201413 0.00295776 0.00469481 0.0034402 0.00827277 0.0109775 0.00578058 0.00464178 0.0162385 0.00438252 0.0172833 0.00617251 0.00269022 0.0109935 0.00565475 0.00338682 0.0298201 0.00561215 0.0184663 0.00562834 0.440257 0.00526047 0.00539771 0.00867959 0.0105442 0.00541447 0.0023314 0.00531206 0.00575798 0.00139487 0.00458379 0.00294994
28 0.000456204 5.35768e-05 0.00018654 0.00178603 0.000111175 0.000981445 0.00306971 6.70095e-05 0.00337617 0.000786182 0.000202689 0.00107393 0.000834053 0.000494325 0.000116479 6.82145e-05 0.00158614 0.00015713 5.52666e-05 0.00013132 9.49788e-05 0.000104652 0.000172109 0.00031909 0.00209997 0.000114255 0.000878724 0.00014896 0.532624 4.89261e-05 0.000309253 0.000106582 0.000229099 7.94671e-05 7.37035e-05 9.61412e-05 0.00107252 0.000314453 0.00150051 0.000317823 0.00100264 0.000104079 0.000471252 0.000117683 6.25986e-05 9.09225e-05 6.01722e-05 5.15668e-05 0.000344881 0.000240874 0.00206994 0.000177825 0.000318034 6.98175e-05 0.43463 9.59297e-05 0.000389836 7.92195e-05 0.000168784 8.44421e-05 0.000160345 0.000107635 0.00257159 9.07956e-05 0.000140898
55 0.00113454 0.00771675 0.0014512 0.00244872 0.00253863 0.00372631 0.00208257 0.00215466 0.00146427 0.00116344 0.00221801 0.00163701 0.00258963 0.00134251 0.00298241 0.0017844 0.00174656 0.00132655 0.00897847 0.00304185 0.00209603 0.00674076 0.00237625 0.00224476 0.00165063 0.00151281 0.00740867 0.00124542 0.00294121 0.00463209 0.00327726 0.00173313 0.00136424 0.00265611 0.00306327 0.00335061 0.00120263 0.00529258 0.00179857 0.00236683 0.00192879 0.0359309 0.00159433 0.00513906 0.0172413 0.00358007 0.00768091 0.01676 0.00194814 0.000961222 0.00171782 0.00177463 0.00110386 0.00551385 0.00209229 0.738182 0.00183376 0.00252675 0.00189791 0.00372787 0.00373407 0.0024459 0.00134849 0.0214665 0.00538741
56 0.00277776 1.83496e-05 6.619e-05 0.000168187 0.000106042 0.000500666 0.00114817 5.18047e-05 0.000789835 0.000615916 6.80713e-05 0.000327401 0.00132221 0.00368058 0.000163003 7.35391e-05 0.00149392 0.00154903 2.73492e-05 0.00030207 0.000104437 8.15127e-05 0.000635788 0.000752418 0.00261795 7.9736e-05 0.000353866 0.00012905 0.000449118 4.38988e-05 0.0546447 0.00035358 0.000616184 6.30671e-05 5.0203e-05 6.93278e-05 0.00349703 0.000966203 0.00165378 0.00244938 0.00132714 3.16814e-05 0.00124522 0.000164723 2.22202e-05 5.96363e-05 6.61707e-05 2.11273e-05 0.000446016 0.000601484 0.00219741 0.000232569 0.000685642 6.11067e-05 0.000297862 6.74497e-05 0.905618 0.000272569 0.00102484 7.2856e-05 0.000170874 6.73623e-05 0.000307403 3.85299e-05 3.91232e-05
57 0.000642093 0.00113351 0.00117893 0.000620745 0.00070293 0.000794869 0.000431452 0.00639706 0.0010906 0.00206978 0.000372985 0.000780934 0.00132535 0.000654799 0.00215805 0.00225639 0.000536705 0.00270309 0.0019509 0.00190675 0.0012564 0.000963071 0.00727778 0.00436522 0.000607886 0.00115266 0.0010845 0.00142473 0.00110284 0.00309672 0.00416871 0.426319 0.0144427 0.00154732 0.00568707 0.000931819 0.000701691 0.000628453 0.00103155 0.00144177 0.000936481 0.00143508 0.00263316 0.000909701 0.00130012 0.00159326 0.00212414 0.0014409 0.00265118 0.000496827 0.000487046 0.00262765 0.00528678 0.00194704 0.000972227 0.00136475 0.00344459 0.428233 0.0151299 0.0019633 0.00643337 0.00122806 0.000575762 0.00242502 0.00342133
32 0.0002323 0.000177842 0.00018575 0.000355998 0.000354926 0.00036803 0.000410312 9.82553e-05 0.000569607 0.000212839 0.000605182 0.000510095 0.000242464 0.000469191 0.000266736 0.000101842 0.000162603 0.000403544 0.000118901 0.000178194 0.000411439 0.000180433 0.000386558 0.000625869 0.000312453 0.00010387 0.000291713 0.000487178 0.00037903 0.000121096 0.000439156 0.00060577 0.509334 0.000233635 6.60923e-05 0.00031376 0.000316847 0.000406087 0.000544218 0.000243736 0.00039588 9.38664e-05 0.000300827 0.000543084 0.00010467 0.000146194 0.000126205 0.000111112 0.000603361 0.00147178 0.000558489 0.000407632 0.00035398 0.000157101 0.000739311 0.000172012 0.000557167 0.000556776 0.468948 0.000329204 0.000327581 0.000272571 0.000401542 0.000253082 0.000241245
33 4.91888e-05 6.9368e-05 0.000108874 5.19072e-05 7.25799e-05 7.85368e-05 4.95335e-05 0.000431256 5.71957e-05 4.0691e-05 0.000576762 6.34657e-05 3.71357e-05 8.35622e-05 7.71191e-05 8.76412e-05 3.85423e-05 0.000207952 0.000105799 7.2983e-05 0.000732514 5.97922e-05 0.000612338 0.0007544 3.28758e-05 6.6263e-05 4.14437e-05 0.000283038 0.000127132 9.779e-05 8.99069e-05 0.000417997 0.000241149 0.493999 0.00105162 0.0012262 6.09802e-05 9.58416e-05 3.58431e-05 0.00011021 3.43403e-05 0.000102506 5.50062e-05 0.000199632 6.14619e-05 6.45907e-05 0.000163183 5.02802e-05 0.000286825 0.0001198 3.33449e-05 8.17302e-05 7.06776e-05 0.000169524 8.56926e-05 4.51291e-05 0.000127953 0.000358992 0.000294518 0.492152 0.00165928 0.000758605 0.000394144 8.88792e-05 4.57858e-05
60 8.23322e-05 0.00049895 0.000207918 0.000120173 0.000111114 0.000189076 9.02676e-05 0.000780198 0.000102789 0.000146215 0.000359057 9.84924e-05 6.37242e-05 0.000203338 0.000143449 0.000176888 0.000109605 0.000162679 0.000348607 0.000335374 0.000559876 0.000176191 0.0027966 0.00028513 9.27208e-05 0.000192923 8.48657e-05 0.000168187 0.00024083 0.000229984 0.000379622 0.00716203 0.000257358 0.00155395 0.0100721 0.00115056 0.000118128 0.000380253 8.09383e-05 0.000116255 8.71548e-05 0.000247813 0.000260375 0.000567877 0.000310777 0.000479264 0.000510646 0.000316745 0.000469524 0.000149647 7.56851e-05 0.000184256 0.00017104 0.000404963 0.000195768 0.000211563 0.000390548 0.00736379 0.0007453 0.0013905 0.953758 0.000306855 0.000400926 0.000250402 0.00032213
